"Inicio del informe","Fin del informe","Nombre de la campaña",Edad,Sexo,"Entrega de la campaña","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"ANDR - F2 - VENTAS - REGISTRO -GRUPO EFFI -  JUEVES DE PROVEEDORES - IMG Y VIDEO - 12/11/25",65+,unknown,inactive,25000,Diario,42,4,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10500.156736,,1.333333,
2025-11-01,2026-03-20,"ANDR - F2 - VENTAS - REGISTRO -GRUPO EFFI -  JUEVES DE PROVEEDORES - IMG Y VIDEO - 12/11/25",Unknown,female,inactive,25000,Diario,6,1,1,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6000.089563,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",18-24,female,inactive,"Con el presupuesto del conjunto de anuncios",0,6817,888,357,6,6,1.680672,1136.160952,9,actions:offsite_conversion.fb_pixel_complete_registration,757.44063474,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7676.76319,,2.487395,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",18-24,male,inactive,"Con el presupuesto del conjunto de anuncios",0,7152,1026,451,7,3,0.665188,2384.004392,1,actions:offsite_conversion.fb_pixel_complete_registration,7152.01317654,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6970.773077,,2.274945,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",18-24,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,55,4,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13751.948144,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",25-34,female,inactive,"Con el presupuesto del conjunto de anuncios",0,43710,4117,1852,55,43,2.213823,1016.516096,17,actions:offsite_conversion.fb_pixel_complete_registration,2571.18777191,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10617.000758,,2.223002,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",25-34,male,inactive,"Con el presupuesto del conjunto de anuncios",0,29157,3520,1698,58,38,1.88457,767.292908,22,actions:offsite_conversion.fb_pixel_complete_registration,1325.32411319,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8283.275707,,2.073027,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",25-34,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,540,44,29,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12274.466112,,1.517241,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",35-44,female,inactive,"Con el presupuesto del conjunto de anuncios",0,35397,2552,1262,54,32,2.29794,1106.156702,14,actions:offsite_conversion.fb_pixel_complete_registration,2528.35817512,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",13870.303469,,2.022187,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",35-44,male,inactive,"Con el presupuesto del conjunto de anuncios",0,25095,1971,1011,43,27,2.571711,929.427962,9,actions:offsite_conversion.fb_pixel_complete_registration,2788.2838859,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12731.88989,,1.949555,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",35-44,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,1003,86,49,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11664.443119,,1.755102,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",45-54,female,inactive,"Con el presupuesto del conjunto de anuncios",0,11010,583,307,12,6,1.954397,1834.926608,3,actions:offsite_conversion.fb_pixel_complete_registration,3669.85321621,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",18884.321867,,1.899023,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",45-54,male,inactive,"Con el presupuesto del conjunto de anuncios",0,8651,502,277,10,5,1.805054,1730.245112,3,actions:offsite_conversion.fb_pixel_complete_registration,2883.74185322,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",17233.517051,,1.812274,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",45-54,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,171,24,14,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7126.009493,,1.714286,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",55-64,female,inactive,"Con el presupuesto del conjunto de anuncios",0,2542,174,61,7,5,6.557377,508.472032,1,actions:offsite_conversion.fb_pixel_complete_registration,2542.36015869,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",14611.26528,,2.852459,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",55-64,male,inactive,"Con el presupuesto del conjunto de anuncios",0,3435,134,74,0,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,3435.48668178,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",25637.960312,,1.810811,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",55-64,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,26,4,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6500.920941,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",65+,female,inactive,"Con el presupuesto del conjunto de anuncios",0,947,61,28,2,1,3.571429,947.134174,1,actions:offsite_conversion.fb_pixel_complete_registration,947.13417399,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",15526.789737,,2.178571,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",65+,male,inactive,"Con el presupuesto del conjunto de anuncios",0,729,60,27,1,1,3.703704,729.103287,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12151.721451,,2.222222,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO -GRUPO EFFI -  COCO PLATANOS VERDES - IMG - 13/11/25",65+,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,37,4,4,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9251.31057,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",18-24,female,inactive,"Con el presupuesto del conjunto de anuncios",0,1203,192,178,4,3,1.685393,401,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",6265.625,,1.078652,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",18-24,male,inactive,"Con el presupuesto del conjunto de anuncios",0,1199,208,201,7,5,1.99005,239.8,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5764.423077,,1.034826,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",18-24,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,10,3,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",3333.333333,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",25-34,female,inactive,"Con el presupuesto del conjunto de anuncios",0,4006,421,413,6,4,0.968523,1001.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",9515.43943,,1.01937,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",25-34,male,inactive,"Con el presupuesto del conjunto de anuncios",0,5878,667,617,7,4,0.648298,1469.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8812.593703,,1.081037,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",25-34,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,123,15,15,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",8200,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",35-44,female,inactive,"Con el presupuesto del conjunto de anuncios",0,3775,312,301,3,3,0.996678,1258.333333,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12099.358974,,1.036545,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",35-44,male,inactive,"Con el presupuesto del conjunto de anuncios",0,5561,498,470,5,3,0.638298,1853.666667,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11166.666667,,1.059574,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",35-44,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,72,10,10,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",7200,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",45-54,female,inactive,"Con el presupuesto del conjunto de anuncios",0,1962,172,166,4,4,2.409639,490.5,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11406.976744,,1.036145,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",45-54,male,inactive,"Con el presupuesto del conjunto de anuncios",0,3962,246,237,2,1,0.421941,3962,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",16105.691057,,1.037975,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",45-54,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,54,10,9,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",5400,,1.111111,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",55-64,female,inactive,"Con el presupuesto del conjunto de anuncios",0,1118,94,93,2,1,1.075269,1118,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",11893.617021,,1.010753,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",55-64,male,inactive,"Con el presupuesto del conjunto de anuncios",0,1409,113,112,2,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12469.026549,,1.008929,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",55-64,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,4,1,1,1,1,100,4,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4000,,1,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",65+,female,inactive,"Con el presupuesto del conjunto de anuncios",0,618,57,56,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",10842.105263,,1.017857,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",65+,male,inactive,"Con el presupuesto del conjunto de anuncios",0,913,75,73,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",12173.333333,,1.027397,
2025-11-01,2026-03-20,"F2 - VENTAS - REGISTRO - EFFICOMMERCE -  EVENTO ECUADOR - IMG - 19/11/25",65+,unknown,inactive,"Con el presupuesto del conjunto de anuncios",0,13,3,3,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",4333.333333,,1,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",18-24,female,active,5000,Diario,24877,12235,10120,42,7,0.06917,3553.838603,2863,video_thruplay_watched_actions,8.68909194,"En curso","7 días tras clic o 1 día tras visualización",2033.254616,,1.208992,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",18-24,male,active,5000,Diario,57791,32251,23516,71,13,0.055282,4445.488054,5852,video_thruplay_watched_actions,9.87548611,"En curso","7 días tras clic o 1 día tras visualización",1791.924117,,1.371449,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",18-24,unknown,active,5000,Diario,521,250,194,0,,0,,47,video_thruplay_watched_actions,11.08593981,"En curso","7 días tras clic o 1 día tras visualización",2084.156685,,1.28866,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",25-34,female,active,5000,Diario,32743,16246,12402,135,33,0.266086,992.22611,3997,video_thruplay_watched_actions,8.19200941,"En curso","7 días tras clic o 1 día tras visualización",2015.478372,,1.30995,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",25-34,male,active,5000,Diario,85747,46229,35686,273,43,0.117693,1994.126661,9490,video_thruplay_watched_actions,9.03555811,"En curso","7 días tras clic o 1 día tras visualización",1854.84104,,1.295438,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",25-34,unknown,active,5000,Diario,505,269,213,2,,0,,54,video_thruplay_watched_actions,9.35255497,"En curso","7 días tras clic o 1 día tras visualización",1877.464566,,1.262911,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",35-44,female,active,5000,Diario,29467,16111,12880,304,73,0.559006,403.660484,4231,video_thruplay_watched_actions,6.96459828,"En curso","7 días tras clic o 1 día tras visualización",1829.012186,,1.250854,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",35-44,male,active,5000,Diario,66065,36978,29171,437,71,0.239964,930.492489,8917,video_thruplay_watched_actions,7.40887818,"En curso","7 días tras clic o 1 día tras visualización",1786.601945,,1.267629,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",35-44,unknown,active,5000,Diario,822,416,320,4,1,0.3125,822.061802,95,video_thruplay_watched_actions,8.65328213,"En curso","7 días tras clic o 1 día tras visualización",1976.110101,,1.3,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",45-54,female,active,5000,Diario,43354,27108,20672,825,210,0.996517,206.448854,7379,video_thruplay_watched_actions,5.875357,"En curso","7 días tras clic o 1 día tras visualización",1599.316045,,1.311339,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",45-54,male,active,5000,Diario,63520,38002,29268,601,99,0.338253,641.613893,10099,video_thruplay_watched_actions,6.28970941,"En curso","7 días tras clic o 1 día tras visualización",1671.485063,,1.298415,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",45-54,unknown,active,5000,Diario,978,457,347,5,,0,,111,video_thruplay_watched_actions,8.81147325,"En curso","7 días tras clic o 1 día tras visualización",2140.204663,,1.317003,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",55-64,female,active,5000,Diario,60358,37837,27359,1239,239,0.85895,252.541998,10810,video_thruplay_watched_actions,5.58349099,"En curso","7 días tras clic o 1 día tras visualización",1595.198817,,1.382982,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",55-64,male,active,5000,Diario,55402,32860,24767,631,96,0.383575,577.105886,9291,video_thruplay_watched_actions,5.96299269,"En curso","7 días tras clic o 1 día tras visualización",1686.006241,,1.326765,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",55-64,unknown,active,5000,Diario,749,334,241,6,3,1.244813,249.685438,91,video_thruplay_watched_actions,8.23138806,"En curso","7 días tras clic o 1 día tras visualización",2242.683573,,1.385892,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",65+,female,active,5000,Diario,42346,22423,16504,579,115,0.684683,368.227683,6727,video_thruplay_watched_actions,6.29495816,"En curso","7 días tras clic o 1 día tras visualización",1888.515522,,1.35864,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",65+,male,active,5000,Diario,32892,17546,12797,324,47,0.367274,699.839847,5038,video_thruplay_watched_actions,6.52887511,"En curso","7 días tras clic o 1 día tras visualización",1874.642245,,1.371103,
2025-11-01,2026-03-20,"🟣JUAN - F1 - RECONOCIMIENTO  - IG JUAN CARMONA -  20/11/2025",65+,unknown,active,5000,Diario,431,186,145,4,1,0.689655,431.032405,54,video_thruplay_watched_actions,7.98208157,"En curso","7 días tras clic o 1 día tras visualización",2317.37852,,1.282759,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",18-24,female,active,5000,Diario,22196,16691,11933,41,4,0.03352,5548.944717,8705,actions:post_engagement,2.54977356,"En curso","7 días tras clic o 1 día tras visualización",1329.805216,,1.398726,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",18-24,male,active,5000,Diario,87008,64039,40632,179,31,0.073833,2806.711393,33956,actions:post_engagement,2.5623764,"En curso","7 días tras clic o 1 día tras visualización",1358.67289,,1.576073,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",18-24,unknown,active,5000,Diario,908,709,449,1,,0,,351,actions:post_engagement,2.58698537,"En curso","7 días tras clic o 1 día tras visualización",1280.721951,,1.579065,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",25-34,female,active,5000,Diario,30048,20665,14783,143,9,0.060881,3338.672712,12549,actions:post_engagement,2.39445808,"En curso","7 días tras clic o 1 día tras visualización",1454.055379,,1.397889,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",25-34,male,active,5000,Diario,118533,81603,55353,446,46,0.083103,2576.807814,48566,actions:post_engagement,2.44066136,"En curso","7 días tras clic o 1 día tras visualización",1452.558845,,1.474229,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",25-34,unknown,active,5000,Diario,656,478,363,2,,0,,280,actions:post_engagement,2.34293936,"En curso","7 días tras clic o 1 día tras visualización",1372.433097,,1.316804,
2025-11-01,2026-03-20,"🟣JUAN - F1 - INTERACCIÓN  - IG JUAN CARMONA -  20/11/2025 - Copia",35-44,female,active,5000,Diario,27156,18301,13949,254,24,0.172055,1131.498039,12812,actions:post_engagement,2.11957172,"En curso","7 días tras clic o 1 día tras visualización",1483.850769,,1.311994,
