"Inicio del informe","Fin del informe","Nombre del anuncio","Entrega del anuncio","Presupuesto del conjunto de anuncios","Tipo de presupuesto del conjunto de anuncios","Importe gastado (COP)",Impresiones,Alcance,"Clics (todos)","Clics en el enlace","CTR único (porcentaje de clics en el enlace)","CPC (costo por clic en el enlace) (COP)",Resultados,"Indicador de resultado","Costo por resultados",Finalización,"Configuración de atribución",Puja,"Tipo de puja","Último cambio significativo","Clasificación de calidad","Clasificación del porcentaje de interacción","Clasificación del porcentaje de conversiones","Nombre del conjunto de anuncios","CPM (costo por mil impresiones) (COP)","ROAS (retorno de la inversión en publicidad) de compras",Frecuencia,Compras
2025-11-01,2026-03-20,"IMG 2 - Copia",inactive,15000,Diario,5394,531,441,6,2,0.453515,2697,1,actions:offsite_conversion.fb_pixel_complete_registration,5394,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-17T15:55:27-0500,Promedio,Promedio,"Por encima del promedio","GRUPO EFFI - ADVTG - PROMPT DIRECTO",10158.19209,,1.204082,
2025-11-01,2026-03-20,"IMG 3 - Copia",inactive,15000,Diario,48306,6737,4267,89,45,1.031169,1073.466667,15,actions:offsite_conversion.fb_pixel_complete_registration,3220.4,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-17T15:55:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",7170.253822,,1.578861,
2025-11-01,2026-03-20,"vid 2 - Copia",inactive,15000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-03-17T15:55:27-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,"reel 1",active,"Con el presupuesto de la campaña",0,35926,4581,3259,155,160,4.571955,224.5375,158,profile_visit_view,227.37974684,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,Promedio,-,-,"EFFIWOMAN - ADVTG",7842.392491,,1.405646,
2025-11-01,2026-03-20,"reel 2",active,"Con el presupuesto de la campaña",0,916774,149735,76274,6745,6903,8.030259,132.808054,6785,profile_visit_view,135.11775976,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,Promedio,-,-,"EFFIWOMAN - ADVTG",6122.643337,,1.96312,
2025-11-01,2026-03-20,"reel 4",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,-,-,-,"EFFIWOMAN - ADVTG",0,,0,
2025-11-01,2026-03-20,"reel 5",active,"Con el presupuesto de la campaña",0,1169430,161651,72019,3825,3877,4.825116,301.632706,3874,profile_visit_view,301.86628807,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,Promedio,-,-,"EFFIWOMAN - ADVTG",7234.288684,,2.24456,
2025-11-01,2026-03-20,"reel 6",inactive,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,-,-,-,"EFFIWOMAN - ADVTG",0,,0,
2025-11-01,2026-03-20,"VID 1",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-27T10:11:41-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - VIDEOS",0,,0,
2025-11-01,2026-03-20,"VID 2",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-27T10:11:41-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - VIDEOS",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,36000,Diario,172890,15449,6718,206,121,1.577851,1428.842975,44,actions:offsite_conversion.fb_pixel_complete_registration,3929.31818182,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2025-11-21T17:24:00-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",11191.0156,,2.299643,
2025-11-01,2026-03-20,"IMG 1",not_delivering,27600,Diario,180397,19241,8878,329,143,1.464294,1261.517483,53,actions:offsite_conversion.fb_pixel_complete_registration,3403.71698113,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,0,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG",9375.656151,,2.167267,
2025-11-01,2026-03-20,1,not_delivering,"Con el presupuesto de la campaña",0,14821,13003,12609,207,,0,,8679,actions:post_engagement,1.70768522,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",1139.813889,,1.031248,
2025-11-01,2026-03-20,3,not_delivering,"Con el presupuesto de la campaña",0,1502,636,636,24,2,0.314465,751,454,actions:post_engagement,3.30837004,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",2361.63522,,1,
2025-11-01,2026-03-20,5,not_delivering,"Con el presupuesto de la campaña",0,49,35,34,1,,0,,32,actions:post_engagement,1.53125,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",1400,,1.029412,
2025-11-01,2026-03-20,4,not_delivering,"Con el presupuesto de la campaña",0,90282,80894,70924,2515,13,0.018329,6944.769231,63225,actions:post_engagement,1.42794781,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",1116.053107,,1.140573,
2025-11-01,2026-03-20,6,not_delivering,"Con el presupuesto de la campaña",0,45672,68758,60898,619,2,0.003284,22836,52093,actions:post_engagement,0.87673968,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",664.242706,,1.129068,
2025-11-01,2026-03-20,"7 - Copia",not_delivering,"Con el presupuesto de la campaña",0,118,134,134,5,,0,,112,actions:post_engagement,1.05357143,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2025-11-26T18:47:12-0500,-,-,-,"IG SARA - ADVTG - ABIERTO",880.597015,,1,
2025-11-01,2026-03-20,"IMG 1 JUAN LOPEZ",not_delivering,20000,Diario,95344,10773,5362,203,118,1.939575,808,41,actions:offsite_conversion.fb_pixel_complete_registration,2325.46341463,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",8850.273833,,2.009138,
2025-11-01,2026-03-20,"IMG 2 JUAN LOPEZ",not_delivering,20000,Diario,45654,5106,2711,100,54,1.807451,845.444444,26,actions:offsite_conversion.fb_pixel_complete_registration,1755.92307692,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",8941.245593,,1.883438,
2025-11-01,2026-03-20,"VID 2 JUAN LOPEZ - Copia",not_delivering,20000,Diario,447,27,24,2,,0,,1,actions:offsite_conversion.fb_pixel_complete_registration,447,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",16555.555556,,1.125,
2025-11-01,2026-03-20,"reel 7",active,"Con el presupuesto de la campaña",0,4411,589,502,19,22,3.984064,200.5,19,profile_visit_view,232.15789474,"En curso","7 días tras clic o 1 día tras visualización",0,ABSOLUTE_OCPM,2026-01-29T16:25:41-0500,Promedio,-,-,"EFFIWOMAN - ADVTG",7488.964346,,1.173307,
2025-11-01,2026-03-20,"IMG 2 SANTIAGO VELEZ - Copia",not_delivering,54687,Diario,10919,1090,713,15,10,1.402525,1091.9,7,actions:offsite_conversion.fb_pixel_complete_registration,1559.85714286,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-02T10:11:09-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",10017.431193,,1.528752,
2025-11-01,2026-03-20,"VID 1 SANTIAGO VELEZ - Copia",not_delivering,54687,Diario,105462,9793,7490,240,153,1.935915,689.294118,64,actions:offsite_conversion.fb_pixel_complete_registration,1647.84375,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-02T10:11:09-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",10769.120801,,1.307477,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,15000,Diario,25518,2353,1630,36,23,1.349693,1109.478261,19,actions:offsite_conversion.fb_pixel_complete_registration,1343.05263158,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-05T16:54:24-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",10844.878878,,1.443558,
2025-11-01,2026-03-20,"vid 1",not_delivering,15000,Diario,75000,5856,3676,216,134,3.400435,559.701493,58,actions:offsite_conversion.fb_pixel_complete_registration,1293.10344828,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-05T16:54:24-0500,Promedio,"Por encima del promedio","Por encima del promedio","GRUPO EFFI - ADVTG - PROMPT DIRECTO",12807.377049,,1.593036,
2025-11-01,2026-03-20,"IMG 1",not_delivering,15000,Diario,19810,2129,1356,46,31,1.769912,639.032258,12,actions:offsite_conversion.fb_pixel_complete_registration,1650.83333333,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-17T15:55:27-0500,Promedio,Promedio,"Por encima del promedio","GRUPO EFFI - ADVTG - PROMPT DIRECTO",9304.837952,,1.570059,
2025-11-01,2026-03-20,"vid 1 - Copia",not_delivering,15000,Diario,20389,1768,1220,45,23,1.639344,886.478261,8,actions:offsite_conversion.fb_pixel_complete_registration,2548.625,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-17T15:55:27-0500,Promedio,"Por encima del promedio","Por encima del promedio","GRUPO EFFI - ADVTG - PROMPT DIRECTO",11532.239819,,1.44918,
2025-11-01,2026-03-20,"VIDEO 2",not_delivering,10000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-10T18:16:35-0500,-,-,-,"EFFIWOMAN - ADVTG - PROMPT DIRECTO - VIDEO 2",0,,0,
2025-11-01,2026-03-20,"IMG 1 NUEVA",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-20T15:02:11-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - IMAGEN",0,,0,
2025-11-01,2026-03-20,"VID 1",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-20T15:02:11-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - IMAGEN",0,,0,
2025-11-01,2026-03-20,"VID 2",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-20T15:02:11-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - IMAGEN",0,,0,
2025-11-01,2026-03-20,"VID 3 Juan pablo",not_delivering,30000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-20T15:02:11-0500,-,-,-,"EFFIWOMAN NUEVA PAG - ADVTG - PROMPT DIRECTO - IMAGEN",0,,0,
2025-11-01,2026-03-20,"IMG 3",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 2",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 11",not_delivering,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 10",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 9",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 8",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 7",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 12 - Copia",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"VID 1 JUAN LOPEZ",not_delivering,20000,Diario,8951,753,489,18,13,2.453988,688.538462,6,actions:offsite_conversion.fb_pixel_complete_registration,1491.83333333,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-01-20T17:56:08-0500,-,-,-,"GRUPO EFFI - ADVTG - ABIERTO - MEDELLIN",11887.118194,,1.539877,
2025-11-01,2026-03-20,"IMG 1",not_delivering,"Con el presupuesto de la campaña",0,76,12,12,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,6333.333333,,1,
2025-11-01,2026-03-20,"IMG 2",not_delivering,"Con el presupuesto de la campaña",0,43620,4847,3683,140,86,2.090687,507.209302,38,actions:offsite_conversion.fb_pixel_complete_registration,1147.89473684,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,Promedio,"Por encima del promedio","Por encima del promedio",ABIERTO,8999.38106,,1.316047,
2025-11-01,2026-03-20,"IMG 3 - Copia",not_delivering,"Con el presupuesto de la campaña",0,406,59,58,1,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,6881.355932,,1.017241,
2025-11-01,2026-03-20,"IMG 4 - Copia",not_delivering,"Con el presupuesto de la campaña",0,6064,735,639,22,17,2.347418,356.705882,6,actions:offsite_conversion.fb_pixel_complete_registration,1010.66666667,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,8250.340136,,1.150235,
2025-11-01,2026-03-20,"IMG 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,120,13,12,1,1,8.333333,120,3,actions:offsite_conversion.fb_pixel_complete_registration,40,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,9230.769231,,1.083333,
2025-11-01,2026-03-20,"VID 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,174,8,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,21750,,1,
2025-11-01,2026-03-20,"IMG 5 - Copia",not_delivering,"Con el presupuesto de la campaña",0,1101,123,110,3,2,1.818182,550.5,2,actions:offsite_conversion.fb_pixel_complete_registration,550.5,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,8951.219512,,1.118182,
2025-11-01,2026-03-20,"VID 4 - Copia",not_delivering,"Con el presupuesto de la campaña",0,2234,216,195,12,5,2.564103,446.8,1,actions:offsite_conversion.fb_pixel_complete_registration,2234,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,10342.592593,,1.107692,
2025-11-01,2026-03-20,"VID 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,163,9,8,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:24-0500,-,-,-,ABIERTO,18111.111111,,1.125,
2025-11-01,2026-03-20,"IMG 9 CONTROLA COMPRAS",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 4 AUTOMATIZACIÓN",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 3 CONTROLA INVENTARIO",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 1 FACTURACIÓN ELECTRÓNICA",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 2 GESTIÓN NÓMINA",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 5 CRM EFFI",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 6 MANEJO POS",inactive,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 8 DECISIONES INTELIGENTES",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"IMG 7 GESTIÓN CONTABLE",not_delivering,16600,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-21T00:22:25-0500,-,-,-,"ADVTG - ABIERTO",0,,0,
2025-11-01,2026-03-20,"VID 2",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:28-0500,-,-,-,"EFFIWOMAN - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 1",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 6",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 5",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 4",inactive,25000,Diario,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,0,-,-,-,"EFFICOMMERCE - ADVTG - INDIRECTO",0,,0,
2025-11-01,2026-03-20,"IMG 2 SANTIAGO VELEZ",not_delivering,54687,Diario,5847,449,324,4,3,0.925926,1949,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-02T11:12:12-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",13022.271715,,1.385802,
2025-11-01,2026-03-20,"VID 1 SANTIAGO VELEZ",not_delivering,54687,Diario,102699,9544,7328,231,134,1.760371,766.410448,50,actions:offsite_conversion.fb_pixel_complete_registration,2053.98,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-02-02T11:12:12-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO",10760.582565,,1.302402,
2025-11-01,2026-03-20,"IMG 1 - Copia",not_delivering,"Con el presupuesto de la campaña",0,27,7,7,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,3857.142857,,1,
2025-11-01,2026-03-20,"IMG 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,19035,2088,1775,79,50,2.535211,380.7,21,actions:offsite_conversion.fb_pixel_complete_registration,906.42857143,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,Promedio,"Por encima del promedio","Por encima del promedio",DIRECTO,9116.37931,,1.176338,
2025-11-01,2026-03-20,"IMG 4 - Copia",not_delivering,"Con el presupuesto de la campaña",0,26712,3036,2339,82,40,1.624626,667.8,22,actions:offsite_conversion.fb_pixel_complete_registration,1214.18181818,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,Promedio,"Por encima del promedio","Por encima del promedio",DIRECTO,8798.418972,,1.297991,
2025-11-01,2026-03-20,"IMG 3 - Copia",not_delivering,"Con el presupuesto de la campaña",0,384,50,49,3,2,4.081633,192,1,actions:offsite_conversion.fb_pixel_complete_registration,384,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,7680,,1.020408,
2025-11-01,2026-03-20,"IMG 2 - Copia",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,0,,0,
2025-11-01,2026-03-20,"VID 1",not_delivering,"Con el presupuesto de la campaña",0,380,32,28,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,11875,,1.142857,
2025-11-01,2026-03-20,"IMG 5",not_delivering,"Con el presupuesto de la campaña",0,1109,112,109,2,2,1.834862,554.5,2,actions:offsite_conversion.fb_pixel_complete_registration,554.5,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,9901.785714,,1.027523,
2025-11-01,2026-03-20,"VID 2",not_delivering,"Con el presupuesto de la campaña",0,165,18,17,0,,0,,,,,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,9166.666667,,1.058824,
2025-11-01,2026-03-20,"VID 4",not_delivering,"Con el presupuesto de la campaña",0,8147,621,503,26,15,2.982107,543.133333,7,actions:offsite_conversion.fb_pixel_complete_registration,1163.85714286,"En curso","7 días tras clic, 1 día tras visualización o 1 día tras visualización activa",0,ABSOLUTE_OCPM,2026-03-15T02:21:42-0500,-,-,-,DIRECTO,13119.162641,,1.234592,
2025-11-01,2026-03-20,"vid 2",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"VID 1",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"vid 3",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"vid 4",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"vid 5",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-12T19:55:40-0500,-,-,-,"GRUPO EFFI - ADVTG - PROMPT DIRECTO - IMG - Copia",0,,0,
2025-11-01,2026-03-20,"IMG 1",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:28-0500,-,-,-,"EFFIWOMAN - ADVTG - PROMPT DIRECTO",0,,0,
2025-11-01,2026-03-20,"CONTENIDO IA META",not_delivering,"Con el presupuesto de la campaña",0,0,0,0,0,,0,,,,,"En curso",-,0,ABSOLUTE_OCPM,2025-10-18T00:23:28-0500,-,-,-,"EFFIWOMAN - ADVTG - PROMPT DIRECTO",0,,0,
